sample_id,precursor,d_um,D_f,solidity,elongation,roughness_ratio,n_scales,seg_config_hash
C02-S,S,2.152807572794862,,0.9012345679012346,0.2015131591249847,1.0,0,4127c40a82c2
C02-S,S,3.4822541610702236,,0.9317073170731708,0.41406441214834966,1.0309948196812462,0,4127c40a82c2
C02-S,S,5.520321875953807,1.1012943410473175,0.732824427480916,0.5906736571716027,1.1437592719558145,6,4127c40a82c2
C02-S,S,5.450881100682789,,0.7211093990755008,0.23811221277902495,1.2974323050649441,0,4127c40a82c2
C02-S,S,5.2249003288096505,,0.6891025641025641,0.48311064699766293,1.2436449016329105,0,4127c40a82c2
C02-S,S,2.1081077380899123,,0.9210526315789473,0.4922096797861326,1.0260519949862865,0,4127c40a82c2
C02-S,S,3.3236738987336945,,0.8656716417910447,0.25866946904594723,1.0485513508745827,0,4127c40a82c2
C02-S,S,4.639205722964035,,0.7417943107221007,0.2825784687814531,1.1811006316511348,0,4127c40a82c2
C02-S,S,3.6686958872205877,,0.9636363636363636,0.22760290291983865,1.0,0,4127c40a82c2
C02-S,S,3.5094951563407557,,0.8660714285714286,0.09415306203963458,0.9747649461974461,0,4127c40a82c2
C02-S,S,4.632358183109277,1.046062655383039,0.7595505617977528,0.5270596340931499,1.0907010961487582,6,4127c40a82c2
C02-S,S,3.226752880450537,,0.9213483146067416,0.11095433633065643,1.0174567988423926,0,4127c40a82c2
C02-S,S,2.046990137236486,,0.9565217391304348,0.23982826498114862,1.0,0,4127c40a82c2
C02-S,S,3.1571383130861377,,0.839572192513369,0.30109696700417765,0.9959287095275448,0,4127c40a82c2
C02-S,S,5.176068413293333,1.0411771625323323,0.9017094017094017,0.5918539612515858,1.0200846860923287,5,4127c40a82c2
C02-S,S,5.230972266162188,1.0472257852607827,0.8272552783109405,0.5974801730388785,1.0560143228930439,5,4127c40a82c2
C02-S,S,3.7031444916935627,,0.7970479704797048,0.36133980209904537,1.0799072847251536,0,4127c40a82c2
C02-S,S,7.512676060466802,1.0555002384914571,0.8023465703971119,0.48115627882855727,1.1360928484299617,6,4127c40a82c2
C02-S,S,5.701363917672956,1.0444436530750754,0.7496339677891655,0.47799923577868597,1.0493694812950216,6,4127c40a82c2
C02-S,S,4.335005351251914,,0.9221183800623053,0.29541294609161095,1.052709296416236,0,4127c40a82c2
C02-S,S,2.7020457780577374,,0.9663865546218487,0.25015279032111504,1.0,0,4127c40a82c2
C02-S,S,3.25613211672748,,0.9382022471910112,0.3106736342426999,0.9915241851146928,0,4127c40a82c2
C02-S,S,7.4062889833871255,1.0646778583379264,0.8007414272474513,0.4448197161247316,1.1665681782644068,6,4127c40a82c2
C02-S,S,2.350192352247326,,0.87,0.4886286344369656,0.988869177492608,0,4127c40a82c2
C02-S,S,4.101726696299568,,0.8922558922558923,0.2893162756300137,1.0705255322908143,0,4127c40a82c2
C02-S,S,4.905275310774456,1.0906849467458026,0.7504950495049505,0.17348970901865501,1.381758493861453,6,4127c40a82c2
C02-S,S,1.9353957730665818,,0.9672131147540983,0.18750475966787739,1.0,0,4127c40a82c2
C02-S,S,8.879828544322924,1.0459483944350045,0.7661937075879087,0.7048973378535075,1.1076587912592966,8,4127c40a82c2
C02-S,S,5.667859040375513,1.0582442865744197,0.7574850299401198,0.5077515801338022,1.1739634833736372,6,4127c40a82c2
C02-S,S,5.243095045493981,,0.7363945578231292,0.32279569247368334,1.1390872965260113,0,4127c40a82c2
C02-S,S,3.7878956110204745,,0.9112903225806451,0.3264809251649834,1.0096781153854342,0,4127c40a82c2
C02-S,S,5.333137604311858,1.0687243699124636,0.6978193146417445,0.4524055443223036,1.1646752981725685,6,4127c40a82c2
C02-S,S,5.789762428247603,1.0622481117066014,0.7384615384615385,0.4257447653649592,1.3284615839404852,6,4127c40a82c2
C02-S,S,4.591058474517919,,0.8447837150127226,0.46212314079411965,1.0988401116582382,0,4127c40a82c2
C02-S,S,6.840337438925692,1.0574467688624198,0.7190243902439024,0.3576874491202233,1.092076492955442,6,4127c40a82c2
C02-S,S,2.138011469127358,,0.972972972972973,0.06312340566023145,1.0,0,4127c40a82c2
C02-S,S,6.374318642190622,1.0666133908874624,0.6219630709426628,0.28526158036527505,1.2753408797620995,7,4127c40a82c2
C02-S,S,3.8707915461331637,,0.9516129032258065,0.12754387491216113,1.0,0,4127c40a82c2
C02-S,S,3.342720896492735,,0.967032967032967,0.3384992457571595,1.0168334322278028,0,4127c40a82c2
C02-S,S,4.031473088198847,,0.9142857142857143,0.2714741020934399,1.0088834764831842,0,4127c40a82c2
C02-S,S,1.9679257112832156,,0.9838709677419355,0.1984147274209156,1.0,0,4127c40a82c2
C02-S,S,3.6251748228320464,,0.7212543554006968,0.25595922282360606,1.1286272009996308,0,4127c40a82c2
C02-S,S,3.4363726552102856,,0.9441624365482234,0.15646987744849628,1.0,0,4127c40a82c2
C02-S,S,3.5454909202859826,,0.88,0.19175103133072524,1.0105170982590799,0,4127c40a82c2
C02-S,S,1.8343479436102939,,0.9814814814814815,0.07198092794511246,1.0,0,4127c40a82c2
C02-S,S,3.177183837092519,,0.9814814814814815,0.11228701284084108,0.9999999999999999,0,4127c40a82c2
C02-S,S,3.79626666125431,,0.8021201413427562,0.10385573050539354,1.1384289961050087,0,4127c40a82c2
C02-S,S,2.267703612111852,,0.9204545454545454,0.10746565111780138,0.9511844635310912,0,4127c40a82c2
C02-S,S,6.978168698107828,1.0417600275091852,0.7858606557377049,0.14951501989192417,1.5366375426541952,6,4127c40a82c2
C02-S,S,2.8395246480833722,,0.9921875,0.09674238429712745,1.0,0,4127c40a82c2
C02-S,S,4.931092727575152,,0.8606741573033708,0.44383655909832975,1.041504042440928,0,4127c40a82c2
C02-S,S,5.468323964787487,,0.782392026578073,0.2507540711026033,1.1416088041178594,0,4127c40a82c2
C02-S,S,3.0025341426059904,,0.9861111111111112,0.2791999185172339,0.9999999999999998,0,4127c40a82c2
C02-S,S,3.3045171172802354,,0.8075117370892019,0.2730753973963864,1.0354180603382235,0,4127c40a82c2
C02-S,S,4.7940004189952035,,0.8660287081339713,0.33996623366843626,1.0661423087068946,0,4127c40a82c2
C02-S,S,7.440498352418588,1.084745449784656,0.7576020851433536,0.43786872933109766,1.2010773387102005,6,4127c40a82c2
C02-S,S,4.42917685796118,,0.7648514851485149,0.45514703727900685,1.161230119464494,0,4127c40a82c2
C02-S,S,3.0445296666259978,,0.9299363057324841,0.09003303854246802,1.0509209277355567,0,4127c40a82c2
C02-S,S,3.5094951563407557,,0.8899082568807339,0.20206633686139785,1.039599451246928,0,4127c40a82c2
C02-S,S,2.390369490821483,,0.9375,0.3103626624111132,1.0,0,4127c40a82c2
C02-S,S,8.662684963382045,1.0511111292920439,0.795959595959596,0.2364542020269811,1.129673778089648,6,4127c40a82c2
C02-S,S,4.556356098861118,,0.8363171355498721,0.48378576355135494,1.066563627211772,0,4127c40a82c2
C02-S,S,5.327182116575558,,0.7996422182468694,0.25305624997623277,1.347931886918525,0,4127c40a82c2
C02-S,S,4.611754560525867,,0.8292079207920792,0.3780823627855241,1.0928300858899107,0,4127c40a82c2
C02-S,S,6.732756196464014,1.0898594798860524,0.7777777777777778,0.061881628288626644,1.332573991348455,6,4127c40a82c2
C02-S,S,4.07065256165218,,0.903114186851211,0.1327446310125472,1.0092963981551313,0,4127c40a82c2
C02-S,S,2.3636606135239884,,0.967032967032967,0.02224806902307941,1.0,0,4127c40a82c2
C02-S,S,5.74573317764107,1.0512246482193384,0.7525325615050651,0.3758662667562268,1.2185739532508086,6,4127c40a82c2
C02-S,S,1.9517285164096905,,0.967741935483871,0.21260269245973507,1.0,0,4127c40a82c2
C02-S,S,4.8138240752456385,,0.8837772397094431,0.38035756002318977,1.0584252639368736,0,4127c40a82c2
C02-S,S,2.3770525655288686,,0.978021978021978,0.01567032539974278,1.0,0,4127c40a82c2
C02-S,S,3.720249176209294,,0.7870036101083032,0.2739609836868402,1.036939806251813,0,4127c40a82c2
C02-S,S,4.9503674306088525,,0.746615087040619,0.3950232689569553,1.1471686494986548,0,4127c40a82c2
C02-S,S,6.115069957136806,1.0266897208758672,0.8548621190130624,0.643971650248887,1.0402276498816532,6,4127c40a82c2
C02-S,S,8.265134361784492,1.0456251554068974,0.6955397543632837,0.3650583285468283,1.2264814215524769,7,4127c40a82c2
C02-S,S,2.7486362073164146,,0.9444444444444444,0.23247253040505167,1.0,0,4127c40a82c2
C02-S,S,5.548999065682753,1.0580508764973373,0.7860615883306321,0.23709374790491922,1.1839301188424594,5,4127c40a82c2
C02-S,S,5.001403495513547,,0.8716814159292036,0.5073351093079916,1.0645774510538506,0,4127c40a82c2
C02-S,S,5.8171114818577685,,0.8957983193277311,0.4123010972050093,1.074306364841256,0,4127c40a82c2
C02-S,S,5.261226840402518,,0.7662565905096661,0.2317245926845819,1.1910879191356953,0,4127c40a82c2
C02-S,S,2.7020457780577374,,0.9126984126984127,0.10014459565109313,1.0151650429449555,0,4127c40a82c2
C02-S,S,3.226752880450537,,0.8961748633879781,0.12193649117256788,1.0285954792089682,0,4127c40a82c2
C02-S,S,5.946636332673134,1.062588090160831,0.775766016713092,0.5352786644942987,1.1486625571975007,6,4127c40a82c2
C02-S,S,2.7020457780577374,,0.9663865546218487,0.3352258781915999,1.0,0,4127c40a82c2
C02-S,S,4.2162154761798245,,0.8536585365853658,0.47044267913301774,1.0854848201999936,0,4127c40a82c2
C02-S,S,2.771637748136708,,0.8461538461538461,0.37360256960850624,1.1136312193935893,0,4127c40a82c2
C02-S,S,2.7830672306394435,,0.8905109489051095,0.29762174379522754,1.0343145750507619,0,4127c40a82c2
C02-S,S,6.642570687401961,1.0254773145662557,0.7961053837342497,0.658575382861404,1.0525317688121196,6,4127c40a82c2
C02-S,S,7.43623078777017,1.0956414035831954,0.708130081300813,0.6263194638239902,1.2711299980530126,8,4127c40a82c2
C02-S,S,1.6133764402252686,,1.0,0.13722255953724838,1.0,0,4127c40a82c2
C02-S,S,6.35936128412992,1.047848474712083,0.6992316136114161,0.22777404088741604,1.265789404142986,6,4127c40a82c2
C02-S,S,5.0644753882868185,,0.8559322033898306,0.25557402061900947,1.1347111275853277,0,4127c40a82c2
C02-S,S,3.25613211672748,,0.9542857142857143,0.1542653073749648,0.9999999999999999,0,4127c40a82c2
C02-S,S,3.463974485409113,,0.8709677419354839,0.3074217911279946,1.0427063620233408,0,4127c40a82c2
C02-S,S,4.5979675205253,,0.8473282442748091,0.5465269643456183,1.0796514160882305,0,4127c40a82c2
C02-S,S,4.833566430442728,,0.8459770114942529,0.5194586934966325,1.0717841881740744,0,4127c40a82c2
C02-S,S,2.8283233237574197,,0.8513513513513513,0.4954075139328643,1.0426711657458931,0,4127c40a82c2
C02-S,S,3.9277778726851933,,0.9204545454545454,0.16549579050870877,1.0100088389813162,0,4127c40a82c2
C02-S,S,6.959948905401588,1.0659068133899383,0.7785714285714286,0.4588964520422003,1.1414401176625777,6,4127c40a82c2
C02-S,S,5.3746412466382045,1.0723285748311326,0.78719723183391,0.4681729711506304,1.1201942973962167,6,4127c40a82c2
C02-S,S,3.8707915461331637,,0.932806324110672,0.24281857565277765,1.0,0,4127c40a82c2
C02-S,S,3.023604816149136,,0.8674698795180723,0.40844397971760693,1.0588524610707868,0,4127c40a82c2
C02-S,S,3.3045171172802354,,0.8472906403940886,0.4232584942127733,1.0176878913521523,0,4127c40a82c2
C02-S,S,5.871427426613504,1.0626617717604216,0.8140929535232384,0.2966454359256979,1.2378737337854928,6,4127c40a82c2
C02-S,S,5.811651967297999,1.0515881910035492,0.8048411497730711,0.5852109642012195,1.1498216766441465,6,4127c40a82c2
C02-S,S,4.61863264721215,1.055640245842426,0.7483296213808464,0.5052389770849165,1.108735636655361,6,4127c40a82c2
C02-S,S,8.439956550423622,1.0806218105674417,0.73767258382643,0.4886015726546711,1.3006786085028297,8,4127c40a82c2
C02-S,S,3.187159321095311,,0.9523809523809523,0.29315622248417306,1.0000000000000002,0,4127c40a82c2
C02-S,S,8.61491581683125,1.050465645640299,0.6995810891681628,0.18703784703133963,1.4869992699507653,7,4127c40a82c2
C02-S,S,7.175533717237639,1.0647122574787529,0.773117254528122,0.419383751903993,1.2065525398765586,6,4127c40a82c2
C02-S,S,6.699671199207101,1.0516282849051963,0.7693144722524483,0.6462968310952725,1.1132923682374394,6,4127c40a82c2
C02-S,S,5.157637250622092,,0.8464646464646465,0.3867816136279949,1.1290469322280028,0,4127c40a82c2
C02-S,S,1.8686377885916985,,0.9649122807017544,0.3325066117530753,0.9999999999999999,0,4127c40a82c2
C02-S,S,3.3236738987336945,,0.8529411764705882,0.3575072153196439,1.0194969176424786,0,4127c40a82c2
C02-S,S,6.294135341599703,1.0509138818002006,0.7139588100686499,0.2973244206226684,1.1162626284295143,6,4127c40a82c2
C02-S,S,4.931092727575152,,0.8308026030368764,0.39068194285279756,1.1670509612667292,0,4127c40a82c2
C02-S,S,5.571834549266443,,0.9022140221402214,0.2804231116515732,1.0691983628387884,0,4127c40a82c2
C02-S,S,2.8617957708052053,,0.8716216216216216,0.11621023316192058,1.025969913517201,0,4127c40a82c2
C02-S,S,3.8625820108126097,,0.8047945205479452,0.08870670927518864,1.1329691797169612,0,4127c40a82c2
C02-S,S,5.014081344739102,1.0365468850883195,0.7810650887573964,0.6029601865236369,1.0884453727922474,6,4127c40a82c2
C02-S,S,3.187159321095311,,0.8465608465608465,0.21913674628930602,0.9793065514784927,0,4127c40a82c2
C02-S,S,7.184376029547711,1.0697210782376607,0.8033596837944664,0.4808189916170146,1.1790861000676829,6,4127c40a82c2
C02-S,S,2.7137683744347867,,0.943089430894309,0.10418453302831143,1.0,0,4127c40a82c2
C02-S,S,5.14531312966267,,0.8834745762711864,0.42701353316927193,1.1330222226528508,0,4127c40a82c2
C02-S,S,5.421684955525073,1.0659132863137364,0.7419871794871795,0.47635082495725545,1.1432993238661247,6,4127c40a82c2
C02-S,S,3.8129536281046623,,0.9541666666666667,0.18259443536400088,1.0,0,4127c40a82c2
C02-S,S,1.8855488825049467,,0.9824561403508771,0.17719663329842705,1.0,0,4127c40a82c2
C02-S,S,6.140970411709458,1.0609311266296912,0.782608695652174,0.5121288795013905,1.2170164360281934,5,4127c40a82c2
C02-S,S,4.185991319643072,,0.8761904761904762,0.6114495053428182,1.0437902832994919,0,4127c40a82c2
C02-S,S,3.7795060201864197,,0.8458646616541353,0.5785776835682939,1.0755335947746225,0,4127c40a82c2
C02-S,S,6.2078058797941775,1.029772641297879,0.7693282636248415,0.6490045762698031,1.1178862902955569,6,4127c40a82c2
C02-S,S,3.7710977650098934,,0.8327137546468402,0.18817791364718517,1.0690355937288494,0,4127c40a82c2
C02-S,S,2.557186451232348,,0.9716981132075472,0.01622459177500024,1.0,0,4127c40a82c2
C02-S,S,5.163788281133086,,0.9610983981693364,0.030216941888055127,0.9999999999999998,0,4127c40a82c2
C02-S,S,4.866292372465588,,0.927860696517413,0.21579412692072986,1.0112778926529278,0,4127c40a82c2
C02-S,S,3.7710977650098934,,0.8,0.3964944981286127,1.027337314070432,0,4127c40a82c2
C02-S,S,3.8953163419296644,,0.8597122302158273,0.07397971579369922,1.0414213562373094,0,4127c40a82c2
C02-S,S,4.276022938254716,,0.9411764705882353,0.138819918715528,1.0267055239285,0,4127c40a82c2
C02-S,S,6.613835567728841,1.0343813889891516,0.7456709956709957,0.49738000848097197,1.3107457330543058,6,4127c40a82c2
C02-S,S,8.031388536024389,1.0655598500324899,0.6229307173513182,0.12268862647862944,1.2120546925783018,7,4127c40a82c2
C02-S,S,6.418981600101679,1.0387499853299247,0.793398533007335,0.351172683712645,1.3776754419267323,6,4127c40a82c2
C02-S,S,3.8378480402648627,,0.8888888888888888,0.4469754566907477,1.0095474403142077,0,4127c40a82c2
C02-S,S,3.1369646987543267,,0.9011627906976745,0.36831617384742366,1.0234590803390133,0,4127c40a82c2
C02-S,S,3.887158602416619,,0.8592057761732852,0.2375554780290946,1.048433088290388,0,4127c40a82c2
C02-S,S,3.085953743077969,,0.8241758241758241,0.11889112565541005,1.0313849862758302,0,4127c40a82c2
C02-S,S,6.031441131841764,1.0546935297455788,0.7701612903225806,0.5831897278434249,1.06886231340468,6,4127c40a82c2
C02-S,S,5.941295840951316,,0.7626886145404664,0.4773845647300551,1.1914761911746377,0,4127c40a82c2
C02-S,S,5.882230430093234,1.0871993575178718,0.7345013477088949,0.35297764996624825,1.234076157372174,6,4127c40a82c2
C02-S,S,3.9759732691923495,,0.8355704697986577,0.5768958190965776,1.078773137718328,0,4127c40a82c2
C02-S,S,3.054938345421817,,0.9363057324840764,0.03515278593873228,1.018664668239945,0,4127c40a82c2
C02-S,S,3.9998532032338936,,0.9368029739776952,0.34623419310935255,1.023689270621825,0,4127c40a82c2
C02-S,S,4.268592831966727,,0.9379084967320261,0.26716422376363536,1.0129357594036525,0,4127c40a82c2
C02-S,S,6.197570413838121,1.0764973747272375,0.6767337807606264,0.5309203402959162,1.2075136925976768,6,4127c40a82c2
C02-S,S,9.63424017327696,1.1194478994396992,0.7142159257449927,0.32616988457795715,1.3717804087386931,7,4127c40a82c2
C02-S,S,7.046073334112666,1.0817999485369543,0.7000895255147717,0.4578533978295174,1.25215940642505,7,4127c40a82c2
C02-S,S,3.79626666125431,,0.8254545454545454,0.46738877323235284,1.1352499088447243,0,4127c40a82c2
C02-S,S,2.5695699931562612,,0.8888888888888888,0.4403158947175607,1.029082637937198,0,4127c40a82c2
C02-S,S,4.268592831966727,,0.7884615384615384,0.3000850678630185,1.1561136057131178,0,4127c40a82c2
C02-S,S,5.18831947992975,,0.8778467908902692,0.45378441768220834,1.0428427124746191,0,4127c40a82c2
C02-S,S,4.833566430442728,,0.8123620309050773,0.4588337396183374,1.1217576579221888,0,4127c40a82c2
C02-S,S,3.3616599766446864,,0.9621621621621622,0.17577152263137807,1.0,0,4127c40a82c2
C02-S,S,8.011601887248897,1.0330571522955823,0.843906510851419,0.3441188741890844,1.0771644662753532,7,4127c40a82c2
C02-S,S,2.416783215221364,,0.8932038834951457,0.3332683703438939,1.0231410754236343,0,4127c40a82c2
C02-S,S,2.2253128908755286,,0.9873417721518988,0.1707479450325997,1.0,0,4127c40a82c2
C02-S,S,2.9919431602475193,,0.9591836734693877,0.08906319692716524,1.0,0,4127c40a82c2
C02-S,S,4.2162154761798245,,0.9003215434083601,0.42272663507237584,1.0122113730601483,0,4127c40a82c2
C02-S,S,3.167176934009081,,0.8449197860962567,0.15854491043676822,1.0558674981356373,0,4127c40a82c2
C02-S,S,7.440498352418588,1.0515128076588267,0.7771836007130125,0.32783896698003767,1.1761441950133331,7,4127c40a82c2
C02-S,S,6.248580084155872,1.0524744371289823,0.6634304207119741,0.4391359968884485,1.1918944891031529,6,4127c40a82c2
C02-S,S,8.261292793200587,1.0444668796723633,0.7003257328990228,0.41250049598260996,1.1310026584514352,7,4127c40a82c2
C02-S,S,2.3366464621758762,,0.9148936170212766,0.22073796945399426,1.0493752833570613,0,4127c40a82c2
C02-S,S,8.993494976046916,1.0571653315035865,0.5970009372071228,0.570691757477017,1.258693769746134,8,4127c40a82c2
C02-S,S,4.734031409598079,,0.8759305210918115,0.48082507417450404,1.063378687699422,0,4127c40a82c2
C02-S,S,3.6686958872205877,,0.7940074906367042,0.4719303689188753,1.122005399785114,0,4127c40a82c2
C02-S,S,4.61863264721215,,0.7417218543046358,0.4464380481555563,1.2144750784596752,0,4127c40a82c2
C02-S,S,2.123112252980832,,0.9861111111111112,0.09376596793986103,1.0,0,4127c40a82c2
C02-S,S,1.7994047825605428,,0.9807692307692307,0.08045338926933843,1.0,0,4127c40a82c2
C02-S,S,7.0775392088799505,1.112046097435321,0.7146739130434783,0.4766006424033248,1.3388505407033695,7,4127c40a82c2
C02-S,S,4.872811186335824,,0.8404494382022472,0.3296752501745923,1.1022751460924918,0,4127c40a82c2
C02-S,S,4.08621916744697,,0.9131944444444444,0.045570928592159166,1.0130758849537593,0,4127c40a82c2
C02-S,S,3.2463685801555866,,0.7793427230046949,0.5100359284843281,1.0940031626906195,0,4127c40a82c2
C02-S,S,5.634154921671018,1.074626391167755,0.6811989100817438,0.4070261635403115,1.250375348721142,6,4127c40a82c2
C02-S,S,6.652121476931801,1.05220106043569,0.6319129646418857,0.4038541443492397,1.2935203580267567,6,4127c40a82c2
C02-S,S,6.555987498203587,1.0606597858894253,0.7505543237250555,0.634185083216236,1.170371566753502,7,4127c40a82c2
C02-S,S,2.350192352247326,,0.9456521739130435,0.4367746520986332,1.0240928461263474,0,4127c40a82c2
C02-S,S,3.034085280212642,,0.9354838709677419,0.3052145756942025,1.027048546888597,0,4127c40a82c2
C02-S,S,4.276022938254716,,0.9,0.45929316070813464,1.0335372925455,0,4127c40a82c2
C02-S,S,2.9491989184693517,,0.7569060773480663,0.5453753079557638,1.0904956694095282,0,4127c40a82c2
C02-S,S,7.9838181953392855,1.086121681284923,0.7723076923076924,0.21499906371187905,1.3419264196256442,7,4127c40a82c2
C02-S,S,9.056805460244309,1.0409387682304923,0.7640449438202247,0.4564760381531513,1.176261491352857,7,4127c40a82c2
C02-S,S,6.010352112266097,,0.9003164556962026,0.13065738962817386,1.054237484264207,0,4127c40a82c2
C02-S,S,4.905275310774456,,0.9199029126213593,0.36026263061050223,1.052504624021019,0,4127c40a82c2
C02-S,S,5.08948529539226,1.0560611560752307,0.7377938517179023,0.4466657815498881,1.0893624927885068,6,4127c40a82c2
C02-S,S,5.468323964787487,,0.8219895287958116,0.4885752090169505,1.074432292756479,0,4127c40a82c2
C02-S,S,4.356917902080675,,0.8691860465116279,0.1727510248193469,1.0522897844758676,0,4127c40a82c2
C02-S,S,4.61863264721215,,0.8795811518324608,0.37895121466071124,1.0754124629605688,0,4127c40a82c2
C02-S,S,6.218024497212336,,0.8687589158345221,0.10417034046111495,1.095831071968189,0,4127c40a82c2
C02-S,S,4.700384704494652,,0.928,0.3208974133098642,1.0191522437659561,0,4127c40a82c2
C02-S,S,4.147901434618866,,0.9508771929824561,0.1773528358558738,1.0,0,4127c40a82c2
C02-S,S,7.4490261470254815,1.053758376243212,0.7659947414548641,0.6271578860061107,1.159228447006551,7,4127c40a82c2
C02-S,S,3.4455978332997264,,0.827433628318584,0.4014321457555171,0.9805894599292906,0,4127c40a82c2
C02-S,S,5.935950544465699,1.0584526027582914,0.7429718875502008,0.7474505100634028,1.1413244611493363,7,4127c40a82c2
C02-S,S,5.751255267505358,1.0333017172878143,0.9188712522045855,0.39755698274229356,1.044220099745705,5,4127c40a82c2
C02-S,S,2.196597973132827,,0.9620253164556962,0.2010394545718981,1.0,0,4127c40a82c2
C02-S,S,6.047209632298272,1.0579306961675394,0.7890410958904109,0.4915928500782354,1.1451770482916854,5,4127c40a82c2
C02-S,S,4.42917685796118,,0.8704225352112676,0.3114759129605319,1.0197521433898178,0,4127c40a82c2
C02-S,S,5.309275571400876,1.0434861902797585,0.8087431693989071,0.6461452975916985,1.0819973568902783,6,4127c40a82c2
C02-S,S,5.3628158390288885,1.0258460808503138,0.8435754189944135,0.46722630765318274,1.09534533772985,5,4127c40a82c2
C02-S,S,3.7878956110204745,,0.9149797570850202,0.1464762078123466,1.0036109416243242,0,4127c40a82c2
C02-S,S,5.243095045493981,1.0446600531709591,0.8391472868217055,0.577288051739199,1.0770028891282515,6,4127c40a82c2
C02-S,S,4.632358183109277,,0.8471177944862155,0.4600685218670286,1.0259214816396767,0,4127c40a82c2
C02-S,S,6.2078058797941775,1.0478871877172284,0.7512376237623762,0.43819799866358666,1.1373405703132353,6,4127c40a82c2
C02-S,S,5.404091556115475,,0.8630393996247655,0.3725962089387842,1.0805851371351396,0,4127c40a82c2
C02-S,S,2.138011469127358,,0.9473684210526315,0.40158814195743997,1.0,0,4127c40a82c2
C02-S,S,7.245970092473379,1.050223897227359,0.6332312404287902,0.40215747932544865,1.2368559375493982,7,4127c40a82c2
C02-S,S,3.226752880450537,,0.7922705314009661,0.48639771701566314,1.0565738056584681,0,4127c40a82c2
C02-S,S,1.1546581618030376,,1.0,0.4463325736079292,1.0,0,4127c40a82c2
C02-S,S,1.2598353400621398,,1.0,0.33342342951141457,1.0,0,4127c40a82c2
C02-S,S,4.9503674306088525,,0.8596881959910914,0.26119949812216914,1.1315462995658974,0,4127c40a82c2
C02-S,S,9.339790801750276,1.049288847213007,0.6228467815049864,0.5829448143319473,1.2285159945590811,8,4127c40a82c2
C02-S,S,6.369336758942496,1.0592662029631394,0.7412993039443155,0.42819672018245036,1.1928699679043238,5,4127c40a82c2
C02-S,S,5.095718592639985,1.037557048990665,0.7213403880070547,0.622543008032294,1.0594232599747542,6,4127c40a82c2
C02-S,S,7.184376029547711,1.046740554517775,0.8057482656095144,0.1658646939667301,1.1074887306308543,6,4127c40a82c2
C02-S,S,5.200541686453833,,0.8571428571428571,0.21955024215921803,1.124552296119798,0,4127c40a82c2
C02-S,S,4.140241406965356,1.0681039844383238,0.6887755102040817,0.24249844799872522,1.2030550821388744,6,4127c40a82c2
C02-S,S,4.646043170628641,,0.7780320366132724,0.05132988321074772,1.3239080482036363,0,4127c40a82c2
C02-S,S,4.652870570594867,,0.8419753086419753,0.14043180224030904,1.1241315472968691,0,4127c40a82c2
C02-S,S,4.464867820654131,,0.9345238095238095,0.46805834280919956,1.024544817034002,0,4127c40a82c2
C02-S,S,4.342321821185702,,0.781578947368421,0.19712097114113236,1.1232515871103572,0,4127c40a82c2
C02-S,S,5.628517946851282,,0.8588640275387264,0.1865701796647926,1.0318231705175367,0,4127c40a82c2
C02-S,S,4.07065256165218,,0.8787878787878788,0.43217370266936816,1.0256824725020093,0,4127c40a82c2
C02-S,S,3.034085280212642,,0.9602649006622517,0.20610336318183597,1.0,0,4127c40a82c2
C02-S,S,2.7254405503413945,,0.9512195121951219,0.38001526379746065,1.0,0,4127c40a82c2
C02-S,S,1.7273991889689646,,0.9591836734693877,0.18343403001375458,1.0,0,4127c40a82c2
C02-S,S,5.114372902464696,1.055193184783014,0.7545787545787546,0.5692268776722729,1.1726411318404881,6,4127c40a82c2
C02-S,S,3.034085280212642,,0.8787878787878788,0.06549224887393013,1.043438948092396,0,4127c40a82c2
C02-S,S,4.866292372465588,1.0564486140144147,0.778705636743215,0.6843265611951774,1.0874650002039512,6,4127c40a82c2
C02-S,S,4.039339384631394,,0.927797833935018,0.13525554733284784,1.0360222132625554,0,4127c40a82c2
C02-S,S,1.9023096466344362,,0.9827586206896551,0.37937591787934155,1.0,0,4127c40a82c2
C02-S,S,3.8707915461331637,,0.9007633587786259,0.08540600294106848,1.0610143565445973,0,4127c40a82c2
C02-S,S,2.468762994462375,,0.96,0.2604067981338649,1.0,0,4127c40a82c2
C02-S,S,3.0653116803502,,0.9367088607594937,0.19196154565708134,1.0184628049859068,0,4127c40a82c2
C02-S,S,2.9491989184693517,,0.9319727891156463,0.35839215640978295,1.0,0,4127c40a82c2
C02-S,S,2.3770525655288686,,0.9888888888888889,0.05658016979378089,1.0,0,4127c40a82c2
C02-S,S,3.342720896492735,,0.8543689320388349,0.24640279504511486,1.045495128834866,0,4127c40a82c2
C02-S,S,5.5888999324095545,,0.8092105263157895,0.23144689462733814,1.112323842842097,0,4127c40a82c2
C02-S,S,3.6251748228320464,,0.9539170506912442,0.007665078021567462,1.0111521202380307,0,4127c40a82c2
C02-S,S,3.28524863163696,,0.9497206703910615,0.2939388162093848,1.0,0,4127c40a82c2
C02-S,S,3.454798377937929,,0.9353233830845771,0.09370969925087369,1.02826074103776,0,4127c40a82c2
C02-S,S,3.408547317463651,,0.8714285714285714,0.16870310549929723,1.049928477858093,0,4127c40a82c2
C02-S,S,5.309275571400876,,0.8621359223300971,0.40254709451414494,1.061068550244741,0,4127c40a82c2
C02-S,S,5.076995742098715,,0.7807692307692308,0.44696725940948456,1.2488526554644381,0,4127c40a82c2
